base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,proxy_visit_order,node_id,node_type,latitude,longitude,demand_kg,service_time_min
C100_V01_S005_R01,C100_S005,100,1,5,46,C100_S005_N098,synthetic_customer,35.66458333333334,139.709375,8.0,5.0
C100_V01_S005_R01,C100_S005,100,1,5,47,C100_S005_N093,synthetic_customer,35.66875,139.703125,14.0,9.0
C100_V01_S005_R01,C100_S005,100,1,5,48,C100_S005_N072,synthetic_customer,35.67291666666667,139.709375,17.0,15.0
C100_V01_S005_R01,C100_S005,100,1,5,49,C100_S005_N089,synthetic_customer,35.677083333333336,139.709375,5.0,15.0
C100_V01_S005_R01,C100_S005,100,1,5,50,C100_S005_N005,synthetic_customer,35.681250000000006,139.68437500000002,22.0,15.0
C100_V01_S005_R01,C100_S005,100,1,5,51,C100_S005_N086,synthetic_customer,35.681250000000006,139.67812500000002,7.0,11.0
C100_V01_S005_R01,C100_S005,100,1,5,52,C100_S005_N015,synthetic_customer,35.702083333333334,139.690625,16.0,5.0
C100_V01_S005_R01,C100_S005,100,1,5,53,C100_S005_N020,synthetic_customer,35.71458333333334,139.71562500000002,17.0,14.0
C100_V01_S005_R01,C100_S005,100,1,5,54,C100_S005_N099,synthetic_customer,35.67291666666667,139.634375,23.0,10.0
C100_V01_S005_R01,C100_S005,100,1,5,55,C100_S005_N080,synthetic_customer,35.66041666666667,139.634375,13.0,5.0
C100_V01_S005_R01,C100_S005,100,1,5,56,C100_S005_N041,synthetic_customer,35.62291666666667,139.659375,18.0,10.0
C100_V01_S005_R01,C100_S005,100,1,5,57,C100_S005_N035,synthetic_customer,35.61875,139.671875,13.0,9.0
C100_V01_S005_R01,C100_S005,100,1,5,58,C100_S005_N087,synthetic_customer,35.610416666666666,139.671875,29.0,7.0
C100_V01_S005_R01,C100_S005,100,1,5,59,C100_S005_N025,synthetic_customer,35.56875,139.690625,22.0,15.0
C100_V01_S005_R01,C100_S005,100,1,5,60,C100_S005_N056,synthetic_customer,35.56458333333333,139.696875,14.0,7.0
C100_V01_S005_R01,C100_S005,100,1,5,61,C100_S005_N002,synthetic_customer,35.56041666666666,139.696875,16.0,11.0
C100_V01_S005_R01,C100_S005,100,1,5,62,C100_S005_N081,synthetic_customer,35.547916666666666,139.728125,7.0,5.0
C100_V01_S005_R01,C100_S005,100,1,5,63,C100_S005_N023,synthetic_customer,35.67291666666667,139.859375,21.0,14.0
C100_V01_S005_R01,C100_S005,100,1,5,64,C100_S005_N071,synthetic_customer,35.677083333333336,139.87187500000002,25.0,10.0
C100_V01_S005_R01,C100_S005,100,1,5,65,C100_S005_N084,synthetic_customer,35.71458333333334,139.890625,13.0,10.0
C100_V01_S005_R01,C100_S005,100,1,5,66,C100_S005_N010,synthetic_customer,35.73541666666667,139.859375,18.0,14.0
C100_V01_S005_R01,C100_S005,100,1,5,67,C100_S005_N074,synthetic_customer,35.73125,139.846875,10.0,8.0
C100_V01_S005_R01,C100_S005,100,1,5,68,C100_S005_N017,synthetic_customer,35.75208333333333,139.84062500000002,25.0,6.0
C100_V01_S005_R01,C100_S005,100,1,5,69,C100_S005_N034,synthetic_customer,35.77708333333333,139.84062500000002,18.0,11.0
C100_V01_S005_R01,C100_S005,100,1,5,70,C100_S005_N060,synthetic_customer,35.77291666666667,139.821875,17.0,7.0
C100_V01_S005_R01,C100_S005,100,1,5,71,C100_S005_N003,synthetic_customer,35.78541666666666,139.80312500000002,20.0,14.0
C100_V01_S005_R01,C100_S005,100,1,5,72,C100_S005_N061,synthetic_customer,35.78958333333333,139.80312500000002,18.0,13.0
C100_V01_S005_R01,C100_S005,100,1,5,73,C100_S005_N027,synthetic_customer,35.81458333333333,139.765625,13.0,6.0
C100_V01_S005_R01,C100_S005,100,1,5,74,C100_S005_N037,synthetic_customer,35.77291666666667,139.87187500000002,21.0,8.0
C100_V01_S005_R01,C100_S005,100,1,5,75,C100_S005_N022,synthetic_customer,35.73125,139.540625,9.0,15.0
C100_V01_S005_R01,C100_S005,100,1,5,76,C100_S005_N024,synthetic_customer,35.72708333333333,139.521875,21.0,6.0
C100_V01_S005_R01,C100_S005,100,1,5,77,C100_S005_N094,synthetic_customer,35.73541666666667,139.509375,13.0,7.0
C100_V01_S005_R01,C100_S005,100,1,5,78,C100_S005_N042,synthetic_customer,35.75208333333333,139.49062500000002,30.0,15.0
C100_V01_S005_R01,C100_S005,100,1,5,79,C100_S005_N079,synthetic_customer,35.77708333333333,139.478125,19.0,12.0
C100_V01_S005_R01,C100_S005,100,1,5,80,C100_S005_N076,synthetic_customer,35.72708333333333,139.459375,14.0,14.0
C100_V01_S005_R01,C100_S005,100,1,5,81,C100_S005_N065,synthetic_customer,35.72708333333333,139.43437500000002,18.0,6.0
C100_V01_S005_R01,C100_S005,100,1,5,82,C100_S005_N069,synthetic_customer,35.73958333333334,139.42812500000002,24.0,13.0
C100_V01_S005_R01,C100_S005,100,1,5,83,C100_S005_N047,synthetic_customer,35.73541666666667,139.409375,30.0,15.0
C100_V01_S005_R01,C100_S005,100,1,5,84,C100_S005_N095,synthetic_customer,35.747916666666676,139.396875,7.0,7.0
C100_V01_S005_R01,C100_S005,100,1,5,85,C100_S005_N014,synthetic_customer,35.71458333333334,139.37187500000002,29.0,7.0
C100_V01_S005_R01,C100_S005,100,1,5,86,C100_S005_N067,synthetic_customer,35.71041666666667,139.34062500000002,19.0,12.0
C100_V01_S005_R01,C100_S005,100,1,5,87,C100_S005_N068,synthetic_customer,35.72708333333333,139.328125,18.0,5.0
C100_V01_S005_R01,C100_S005,100,1,5,88,C100_S005_N038,synthetic_customer,35.69791666666667,139.396875,24.0,5.0
C100_V01_S005_R01,C100_S005,100,1,5,89,C100_S005_N059,synthetic_customer,35.69791666666667,139.421875,11.0,8.0
C100_V01_S005_R01,C100_S005,100,1,5,90,C100_S005_N012,synthetic_customer,35.702083333333334,139.440625,17.0,12.0
C100_V01_S005_R01,C100_S005,100,1,5,91,C100_S005_N046,synthetic_customer,35.66875,139.446875,7.0,8.0
C100_V01_S005_R01,C100_S005,100,1,5,92,C100_S005_N097,synthetic_customer,35.64791666666667,139.409375,29.0,9.0
C100_V01_S005_R01,C100_S005,100,1,5,93,C100_S005_N016,synthetic_customer,35.61875,139.415625,15.0,13.0
C100_V01_S005_R01,C100_S005,100,1,5,94,C100_S005_N021,synthetic_customer,35.64375,139.346875,11.0,13.0
C100_V01_S005_R01,C100_S005,100,1,5,95,C100_S005_N013,synthetic_customer,35.65208333333334,139.34062500000002,9.0,6.0
C100_V01_S005_R01,C100_S005,100,1,5,96,C100_S005_N051,synthetic_customer,35.66041666666667,139.321875,18.0,8.0
C100_V01_S005_R01,C100_S005,100,1,5,97,C100_S005_N085,synthetic_customer,35.62708333333333,139.296875,20.0,13.0
C100_V01_S005_R01,C100_S005,100,1,5,98,C100_S005_N070,synthetic_customer,35.60625,139.328125,12.0,7.0
C100_V01_S005_R01,C100_S005,100,1,5,99,C100_S005_N018,synthetic_customer,35.53541666666666,139.478125,6.0,13.0
C100_V01_S005_R01,C100_S005,100,1,5,100,C100_S005_N091,synthetic_customer,35.78958333333333,139.284375,19.0,7.0
C100_V01_S005_R01,C100_S005,100,1,5,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C100_V03_S005_R01,C100_S005,100,3,5,1,C100_S005_N088,synthetic_customer,35.747916666666676,139.734375,28.0,6.0
C100_V03_S005_R01,C100_S005,100,3,5,2,C100_S005_N032,synthetic_customer,35.743750000000006,139.765625,22.0,14.0
C100_V03_S005_R01,C100_S005,100,3,5,3,C100_S005_N073,synthetic_customer,35.72708333333333,139.765625,27.0,9.0
C100_V03_S005_R01,C100_S005,100,3,5,4,C100_S005_N058,synthetic_customer,35.72291666666667,139.765625,11.0,13.0
C100_V03_S005_R01,C100_S005,100,3,5,5,C100_S005_N090,synthetic_customer,35.706250000000004,139.765625,30.0,10.0
C100_V03_S005_R01,C100_S005,100,3,5,6,C100_S005_N033,synthetic_customer,35.706250000000004,139.80312500000002,10.0,5.0
C100_V03_S005_R01,C100_S005,100,3,5,7,C100_S005_N044,synthetic_customer,35.681250000000006,139.790625,20.0,7.0
C100_V03_S005_R01,C100_S005,100,3,5,8,C100_S005_N083,synthetic_customer,35.67291666666667,139.80312500000002,21.0,6.0
C100_V03_S005_R01,C100_S005,100,3,5,9,C100_S005_N050,synthetic_customer,35.66041666666667,139.796875,12.0,7.0
C100_V03_S005_R01,C100_S005,100,3,5,10,C100_S005_N007,synthetic_customer,35.65208333333334,139.77812500000002,13.0,6.0
C100_V03_S005_R01,C100_S005,100,3,5,11,C100_S005_N048,synthetic_customer,35.635416666666664,139.784375,13.0,5.0
C100_V03_S005_R01,C100_S005,100,3,5,12,C100_S005_N023,synthetic_customer,35.67291666666667,139.859375,21.0,14.0
C100_V03_S005_R01,C100_S005,100,3,5,13,C100_S005_N071,synthetic_customer,35.677083333333336,139.87187500000002,25.0,10.0
C100_V03_S005_R01,C100_S005,100,3,5,14,C100_S005_N084,synthetic_customer,35.71458333333334,139.890625,13.0,10.0
C100_V03_S005_R01,C100_S005,100,3,5,15,C100_S005_N010,synthetic_customer,35.73541666666667,139.859375,18.0,14.0
C100_V03_S005_R01,C100_S005,100,3,5,16,C100_S005_N074,synthetic_customer,35.73125,139.846875,10.0,8.0
C100_V03_S005_R01,C100_S005,100,3,5,17,C100_S005_N017,synthetic_customer,35.75208333333333,139.84062500000002,25.0,6.0
C100_V03_S005_R01,C100_S005,100,3,5,18,C100_S005_N034,synthetic_customer,35.77708333333333,139.84062500000002,18.0,11.0
C100_V03_S005_R01,C100_S005,100,3,5,19,C100_S005_N060,synthetic_customer,35.77291666666667,139.821875,17.0,7.0
C100_V03_S005_R01,C100_S005,100,3,5,20,C100_S005_N003,synthetic_customer,35.78541666666666,139.80312500000002,20.0,14.0
C100_V03_S005_R01,C100_S005,100,3,5,21,C100_S005_N061,synthetic_customer,35.78958333333333,139.80312500000002,18.0,13.0
C100_V03_S005_R01,C100_S005,100,3,5,22,C100_S005_N027,synthetic_customer,35.81458333333333,139.765625,13.0,6.0
C100_V03_S005_R01,C100_S005,100,3,5,23,C100_S005_N037,synthetic_customer,35.77291666666667,139.87187500000002,21.0,8.0
C100_V03_S005_R01,C100_S005,100,3,5,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C100_V03_S005_R02,C100_S005,100,3,5,1,C100_S005_N022,synthetic_customer,35.73125,139.540625,9.0,15.0
C100_V03_S005_R02,C100_S005,100,3,5,2,C100_S005_N024,synthetic_customer,35.72708333333333,139.521875,21.0,6.0
C100_V03_S005_R02,C100_S005,100,3,5,3,C100_S005_N094,synthetic_customer,35.73541666666667,139.509375,13.0,7.0
C100_V03_S005_R02,C100_S005,100,3,5,4,C100_S005_N042,synthetic_customer,35.75208333333333,139.49062500000002,30.0,15.0
C100_V03_S005_R02,C100_S005,100,3,5,5,C100_S005_N079,synthetic_customer,35.77708333333333,139.478125,19.0,12.0
C100_V03_S005_R02,C100_S005,100,3,5,6,C100_S005_N076,synthetic_customer,35.72708333333333,139.459375,14.0,14.0
C100_V03_S005_R02,C100_S005,100,3,5,7,C100_S005_N065,synthetic_customer,35.72708333333333,139.43437500000002,18.0,6.0
C100_V03_S005_R02,C100_S005,100,3,5,8,C100_S005_N069,synthetic_customer,35.73958333333334,139.42812500000002,24.0,13.0
C100_V03_S005_R02,C100_S005,100,3,5,9,C100_S005_N047,synthetic_customer,35.73541666666667,139.409375,30.0,15.0
C100_V03_S005_R02,C100_S005,100,3,5,10,C100_S005_N095,synthetic_customer,35.747916666666676,139.396875,7.0,7.0
C100_V03_S005_R02,C100_S005,100,3,5,11,C100_S005_N014,synthetic_customer,35.71458333333334,139.37187500000002,29.0,7.0
C100_V03_S005_R02,C100_S005,100,3,5,12,C100_S005_N067,synthetic_customer,35.71041666666667,139.34062500000002,19.0,12.0
C100_V03_S005_R02,C100_S005,100,3,5,13,C100_S005_N068,synthetic_customer,35.72708333333333,139.328125,18.0,5.0
C100_V03_S005_R02,C100_S005,100,3,5,14,C100_S005_N038,synthetic_customer,35.69791666666667,139.396875,24.0,5.0
C100_V03_S005_R02,C100_S005,100,3,5,15,C100_S005_N059,synthetic_customer,35.69791666666667,139.421875,11.0,8.0
C100_V03_S005_R02,C100_S005,100,3,5,16,C100_S005_N012,synthetic_customer,35.702083333333334,139.440625,17.0,12.0
C100_V03_S005_R02,C100_S005,100,3,5,17,C100_S005_N046,synthetic_customer,35.66875,139.446875,7.0,8.0
C100_V03_S005_R02,C100_S005,100,3,5,18,C100_S005_N097,synthetic_customer,35.64791666666667,139.409375,29.0,9.0
C100_V03_S005_R02,C100_S005,100,3,5,19,C100_S005_N016,synthetic_customer,35.61875,139.415625,15.0,13.0
C100_V03_S005_R02,C100_S005,100,3,5,20,C100_S005_N021,synthetic_customer,35.64375,139.346875,11.0,13.0
C100_V03_S005_R02,C100_S005,100,3,5,21,C100_S005_N013,synthetic_customer,35.65208333333334,139.34062500000002,9.0,6.0
C100_V03_S005_R02,C100_S005,100,3,5,22,C100_S005_N051,synthetic_customer,35.66041666666667,139.321875,18.0,8.0
C100_V03_S005_R02,C100_S005,100,3,5,23,C100_S005_N085,synthetic_customer,35.62708333333333,139.296875,20.0,13.0
C100_V03_S005_R02,C100_S005,100,3,5,24,C100_S005_N070,synthetic_customer,35.60625,139.328125,12.0,7.0
C100_V03_S005_R02,C100_S005,100,3,5,25,C100_S005_N018,synthetic_customer,35.53541666666666,139.478125,6.0,13.0
C100_V03_S005_R02,C100_S005,100,3,5,26,C100_S005_N043,synthetic_customer,35.639583333333334,139.515625,26.0,7.0
C100_V03_S005_R02,C100_S005,100,3,5,27,C100_S005_N092,synthetic_customer,35.66041666666667,139.515625,26.0,9.0
C100_V03_S005_R02,C100_S005,100,3,5,28,C100_S005_N091,synthetic_customer,35.78958333333333,139.284375,19.0,7.0
C100_V03_S005_R02,C100_S005,100,3,5,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C100_V03_S005_R03,C100_S005,100,3,5,1,C100_S005_N055,synthetic_customer,35.67291666666667,139.61562500000002,27.0,8.0
C100_V03_S005_R03,C100_S005,100,3,5,2,C100_S005_N006,synthetic_customer,35.66458333333334,139.609375,25.0,8.0
C100_V03_S005_R03,C100_S005,100,3,5,3,C100_S005_N064,synthetic_customer,35.65208333333334,139.61562500000002,15.0,8.0
C100_V03_S005_R03,C100_S005,100,3,5,4,C100_S005_N030,synthetic_customer,35.639583333333334,139.62187500000002,23.0,5.0
C100_V03_S005_R03,C100_S005,100,3,5,5,C100_S005_N011,synthetic_customer,35.639583333333334,139.603125,24.0,9.0
C100_V03_S005_R03,C100_S005,100,3,5,6,C100_S005_N039,synthetic_customer,35.65625000000001,139.59062500000002,28.0,14.0
C100_V03_S005_R03,C100_S005,100,3,5,7,C100_S005_N008,synthetic_customer,35.635416666666664,139.578125,13.0,10.0
C100_V03_S005_R03,C100_S005,100,3,5,8,C100_S005_N080,synthetic_customer,35.66041666666667,139.634375,13.0,5.0
C100_V03_S005_R03,C100_S005,100,3,5,9,C100_S005_N099,synthetic_customer,35.67291666666667,139.634375,23.0,10.0
C100_V03_S005_R03,C100_S005,100,3,5,10,C100_S005_N086,synthetic_customer,35.681250000000006,139.67812500000002,7.0,11.0
C100_V03_S005_R03,C100_S005,100,3,5,11,C100_S005_N005,synthetic_customer,35.681250000000006,139.68437500000002,22.0,15.0
C100_V03_S005_R03,C100_S005,100,3,5,12,C100_S005_N093,synthetic_customer,35.66875,139.703125,14.0,9.0
C100_V03_S005_R03,C100_S005,100,3,5,13,C100_S005_N072,synthetic_customer,35.67291666666667,139.709375,17.0,15.0
C100_V03_S005_R03,C100_S005,100,3,5,14,C100_S005_N089,synthetic_customer,35.677083333333336,139.709375,5.0,15.0
C100_V03_S005_R03,C100_S005,100,3,5,15,C100_S005_N098,synthetic_customer,35.66458333333334,139.709375,8.0,5.0
C100_V03_S005_R03,C100_S005,100,3,5,16,C100_S005_N100,synthetic_customer,35.64375,139.703125,30.0,7.0
C100_V03_S005_R03,C100_S005,100,3,5,17,C100_S005_N004,synthetic_customer,35.62291666666667,139.709375,7.0,6.0
C100_V03_S005_R03,C100_S005,100,3,5,18,C100_S005_N026,synthetic_customer,35.614583333333336,139.71562500000002,16.0,14.0
C100_V03_S005_R03,C100_S005,100,3,5,19,C100_S005_N031,synthetic_customer,35.60625,139.721875,9.0,12.0
C100_V03_S005_R03,C100_S005,100,3,5,20,C100_S005_N036,synthetic_customer,35.60625,139.703125,5.0,14.0
C100_V03_S005_R03,C100_S005,100,3,5,21,C100_S005_N087,synthetic_customer,35.610416666666666,139.671875,29.0,7.0
C100_V03_S005_R03,C100_S005,100,3,5,22,C100_S005_N035,synthetic_customer,35.61875,139.671875,13.0,9.0
C100_V03_S005_R03,C100_S005,100,3,5,23,C100_S005_N041,synthetic_customer,35.62291666666667,139.659375,18.0,10.0
C100_V03_S005_R03,C100_S005,100,3,5,24,C100_S005_N062,synthetic_customer,35.62291666666667,139.728125,7.0,7.0
C100_V03_S005_R03,C100_S005,100,3,5,25,C100_S005_N075,synthetic_customer,35.614583333333336,139.74062500000002,22.0,13.0
C100_V03_S005_R03,C100_S005,100,3,5,26,C100_S005_N052,synthetic_customer,35.610416666666666,139.74687500000002,21.0,15.0
C100_V03_S005_R03,C100_S005,100,3,5,27,C100_S005_N056,synthetic_customer,35.56458333333333,139.696875,14.0,7.0
C100_V03_S005_R03,C100_S005,100,3,5,28,C100_S005_N002,synthetic_customer,35.56041666666666,139.696875,16.0,11.0
C100_V03_S005_R03,C100_S005,100,3,5,29,C100_S005_N025,synthetic_customer,35.56875,139.690625,22.0,15.0
C100_V03_S005_R03,C100_S005,100,3,5,30,C100_S005_N081,synthetic_customer,35.547916666666666,139.728125,7.0,5.0
C100_V03_S005_R03,C100_S005,100,3,5,31,C100_S005_N015,synthetic_customer,35.702083333333334,139.690625,16.0,5.0
C100_V03_S005_R03,C100_S005,100,3,5,32,C100_S005_N020,synthetic_customer,35.71458333333334,139.71562500000002,17.0,14.0
C100_V03_S005_R03,C100_S005,100,3,5,33,C100_S005_N001,synthetic_customer,35.72291666666667,139.671875,28.0,10.0
C100_V03_S005_R03,C100_S005,100,3,5,34,C100_S005_N054,synthetic_customer,35.72708333333333,139.671875,25.0,13.0
C100_V03_S005_R03,C100_S005,100,3,5,35,C100_S005_N019,synthetic_customer,35.71458333333334,139.659375,19.0,8.0
C100_V03_S005_R03,C100_S005,100,3,5,36,C100_S005_N045,synthetic_customer,35.706250000000004,139.65312500000002,20.0,5.0
C100_V03_S005_R03,C100_S005,100,3,5,37,C100_S005_N028,synthetic_customer,35.73541666666667,139.634375,19.0,10.0
C100_V03_S005_R03,C100_S005,100,3,5,38,C100_S005_N063,synthetic_customer,35.75625,139.665625,5.0,12.0
C100_V03_S005_R03,C100_S005,100,3,5,39,C100_S005_N082,synthetic_customer,35.77291666666667,139.67812500000002,15.0,9.0
C100_V03_S005_R03,C100_S005,100,3,5,40,C100_S005_N057,synthetic_customer,35.77708333333333,139.67812500000002,15.0,15.0
C100_V03_S005_R03,C100_S005,100,3,5,41,C100_S005_N040,synthetic_customer,35.743750000000006,139.68437500000002,9.0,6.0
C100_V03_S005_R03,C100_S005,100,3,5,42,C100_S005_N077,synthetic_customer,35.75208333333333,139.709375,18.0,6.0
C100_V03_S005_R03,C100_S005,100,3,5,43,C100_S005_N096,synthetic_customer,35.743750000000006,139.59062500000002,9.0,15.0
C100_V03_S005_R03,C100_S005,100,3,5,44,C100_S005_N053,synthetic_customer,35.75208333333333,139.571875,10.0,13.0
C100_V03_S005_R03,C100_S005,100,3,5,45,C100_S005_N078,synthetic_customer,35.73958333333334,139.55937500000002,9.0,8.0
C100_V03_S005_R03,C100_S005,100,3,5,46,C100_S005_N009,synthetic_customer,35.706250000000004,139.578125,27.0,9.0
C100_V03_S005_R03,C100_S005,100,3,5,47,C100_S005_N066,synthetic_customer,35.69791666666667,139.578125,19.0,10.0
C100_V03_S005_R03,C100_S005,100,3,5,48,C100_S005_N049,synthetic_customer,35.69375,139.546875,17.0,6.0
C100_V03_S005_R03,C100_S005,100,3,5,49,C100_S005_N029,synthetic_customer,35.68958333333334,139.546875,10.0,12.0
C100_V03_S005_R03,C100_S005,100,3,5,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C100_V05_S005_R01,C100_S005,100,5,5,1,C100_S005_N090,synthetic_customer,35.706250000000004,139.765625,30.0,10.0
C100_V05_S005_R01,C100_S005,100,5,5,2,C100_S005_N058,synthetic_customer,35.72291666666667,139.765625,11.0,13.0
C100_V05_S005_R01,C100_S005,100,5,5,3,C100_S005_N073,synthetic_customer,35.72708333333333,139.765625,27.0,9.0
C100_V05_S005_R01,C100_S005,100,5,5,4,C100_S005_N032,synthetic_customer,35.743750000000006,139.765625,22.0,14.0
C100_V05_S005_R01,C100_S005,100,5,5,5,C100_S005_N033,synthetic_customer,35.706250000000004,139.80312500000002,10.0,5.0
C100_V05_S005_R01,C100_S005,100,5,5,6,C100_S005_N044,synthetic_customer,35.681250000000006,139.790625,20.0,7.0
C100_V05_S005_R01,C100_S005,100,5,5,7,C100_S005_N083,synthetic_customer,35.67291666666667,139.80312500000002,21.0,6.0
C100_V05_S005_R01,C100_S005,100,5,5,8,C100_S005_N050,synthetic_customer,35.66041666666667,139.796875,12.0,7.0
C100_V05_S005_R01,C100_S005,100,5,5,9,C100_S005_N023,synthetic_customer,35.67291666666667,139.859375,21.0,14.0
C100_V05_S005_R01,C100_S005,100,5,5,10,C100_S005_N071,synthetic_customer,35.677083333333336,139.87187500000002,25.0,10.0
C100_V05_S005_R01,C100_S005,100,5,5,11,C100_S005_N084,synthetic_customer,35.71458333333334,139.890625,13.0,10.0
C100_V05_S005_R01,C100_S005,100,5,5,12,C100_S005_N010,synthetic_customer,35.73541666666667,139.859375,18.0,14.0
C100_V05_S005_R01,C100_S005,100,5,5,13,C100_S005_N074,synthetic_customer,35.73125,139.846875,10.0,8.0
C100_V05_S005_R01,C100_S005,100,5,5,14,C100_S005_N017,synthetic_customer,35.75208333333333,139.84062500000002,25.0,6.0
C100_V05_S005_R01,C100_S005,100,5,5,15,C100_S005_N034,synthetic_customer,35.77708333333333,139.84062500000002,18.0,11.0
C100_V05_S005_R01,C100_S005,100,5,5,16,C100_S005_N060,synthetic_customer,35.77291666666667,139.821875,17.0,7.0
C100_V05_S005_R01,C100_S005,100,5,5,17,C100_S005_N003,synthetic_customer,35.78541666666666,139.80312500000002,20.0,14.0
C100_V05_S005_R01,C100_S005,100,5,5,18,C100_S005_N061,synthetic_customer,35.78958333333333,139.80312500000002,18.0,13.0
C100_V05_S005_R01,C100_S005,100,5,5,19,C100_S005_N027,synthetic_customer,35.81458333333333,139.765625,13.0,6.0
C100_V05_S005_R01,C100_S005,100,5,5,20,C100_S005_N037,synthetic_customer,35.77291666666667,139.87187500000002,21.0,8.0
C100_V05_S005_R01,C100_S005,100,5,5,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C100_V05_S005_R02,C100_S005,100,5,5,1,C100_S005_N055,synthetic_customer,35.67291666666667,139.61562500000002,27.0,8.0
C100_V05_S005_R02,C100_S005,100,5,5,2,C100_S005_N006,synthetic_customer,35.66458333333334,139.609375,25.0,8.0
C100_V05_S005_R02,C100_S005,100,5,5,3,C100_S005_N064,synthetic_customer,35.65208333333334,139.61562500000002,15.0,8.0
C100_V05_S005_R02,C100_S005,100,5,5,4,C100_S005_N030,synthetic_customer,35.639583333333334,139.62187500000002,23.0,5.0
C100_V05_S005_R02,C100_S005,100,5,5,5,C100_S005_N011,synthetic_customer,35.639583333333334,139.603125,24.0,9.0
C100_V05_S005_R02,C100_S005,100,5,5,6,C100_S005_N039,synthetic_customer,35.65625000000001,139.59062500000002,28.0,14.0
C100_V05_S005_R02,C100_S005,100,5,5,7,C100_S005_N008,synthetic_customer,35.635416666666664,139.578125,13.0,10.0
C100_V05_S005_R02,C100_S005,100,5,5,8,C100_S005_N043,synthetic_customer,35.639583333333334,139.515625,26.0,7.0
C100_V05_S005_R02,C100_S005,100,5,5,9,C100_S005_N092,synthetic_customer,35.66041666666667,139.515625,26.0,9.0
C100_V05_S005_R02,C100_S005,100,5,5,10,C100_S005_N029,synthetic_customer,35.68958333333334,139.546875,10.0,12.0
C100_V05_S005_R02,C100_S005,100,5,5,11,C100_S005_N049,synthetic_customer,35.69375,139.546875,17.0,6.0
C100_V05_S005_R02,C100_S005,100,5,5,12,C100_S005_N066,synthetic_customer,35.69791666666667,139.578125,19.0,10.0
C100_V05_S005_R02,C100_S005,100,5,5,13,C100_S005_N009,synthetic_customer,35.706250000000004,139.578125,27.0,9.0
C100_V05_S005_R02,C100_S005,100,5,5,14,C100_S005_N078,synthetic_customer,35.73958333333334,139.55937500000002,9.0,8.0
C100_V05_S005_R02,C100_S005,100,5,5,15,C100_S005_N053,synthetic_customer,35.75208333333333,139.571875,10.0,13.0
C100_V05_S005_R02,C100_S005,100,5,5,16,C100_S005_N096,synthetic_customer,35.743750000000006,139.59062500000002,9.0,15.0
C100_V05_S005_R02,C100_S005,100,5,5,17,C100_S005_N022,synthetic_customer,35.73125,139.540625,9.0,15.0
C100_V05_S005_R02,C100_S005,100,5,5,18,C100_S005_N024,synthetic_customer,35.72708333333333,139.521875,21.0,6.0
C100_V05_S005_R02,C100_S005,100,5,5,19,C100_S005_N094,synthetic_customer,35.73541666666667,139.509375,13.0,7.0
C100_V05_S005_R02,C100_S005,100,5,5,20,C100_S005_N042,synthetic_customer,35.75208333333333,139.49062500000002,30.0,15.0
C100_V05_S005_R02,C100_S005,100,5,5,21,C100_S005_N079,synthetic_customer,35.77708333333333,139.478125,19.0,12.0
C100_V05_S005_R02,C100_S005,100,5,5,22,C100_S005_N018,synthetic_customer,35.53541666666666,139.478125,6.0,13.0
C100_V05_S005_R02,C100_S005,100,5,5,0,DEP_022,depot_proxy,35.676843,139.613799,0.0,0.0
C100_V05_S005_R03,C100_S005,100,5,5,1,C100_S005_N099,synthetic_customer,35.67291666666667,139.634375,23.0,10.0
C100_V05_S005_R03,C100_S005,100,5,5,2,C100_S005_N080,synthetic_customer,35.66041666666667,139.634375,13.0,5.0
C100_V05_S005_R03,C100_S005,100,5,5,3,C100_S005_N086,synthetic_customer,35.681250000000006,139.67812500000002,7.0,11.0
C100_V05_S005_R03,C100_S005,100,5,5,4,C100_S005_N005,synthetic_customer,35.681250000000006,139.68437500000002,22.0,15.0
C100_V05_S005_R03,C100_S005,100,5,5,5,C100_S005_N093,synthetic_customer,35.66875,139.703125,14.0,9.0
C100_V05_S005_R03,C100_S005,100,5,5,6,C100_S005_N072,synthetic_customer,35.67291666666667,139.709375,17.0,15.0
C100_V05_S005_R03,C100_S005,100,5,5,7,C100_S005_N089,synthetic_customer,35.677083333333336,139.709375,5.0,15.0
C100_V05_S005_R03,C100_S005,100,5,5,8,C100_S005_N015,synthetic_customer,35.702083333333334,139.690625,16.0,5.0
C100_V05_S005_R03,C100_S005,100,5,5,9,C100_S005_N020,synthetic_customer,35.71458333333334,139.71562500000002,17.0,14.0
C100_V05_S005_R03,C100_S005,100,5,5,10,C100_S005_N001,synthetic_customer,35.72291666666667,139.671875,28.0,10.0
C100_V05_S005_R03,C100_S005,100,5,5,11,C100_S005_N054,synthetic_customer,35.72708333333333,139.671875,25.0,13.0
C100_V05_S005_R03,C100_S005,100,5,5,12,C100_S005_N019,synthetic_customer,35.71458333333334,139.659375,19.0,8.0
C100_V05_S005_R03,C100_S005,100,5,5,13,C100_S005_N045,synthetic_customer,35.706250000000004,139.65312500000002,20.0,5.0
