file,referenced_by,references_to,used_in_latest_presentation,used_in_current_analysis,required_for_reproduction,classification
/Users/tstakuma/Desktop/github/research/outputs/.DS_Store,,,pending_asset_match,unknown,unknown,generated_unused
/Users/tstakuma/Desktop/github/research/outputs/baseline_2025/table_socio_technical_baseline_2025.md,,,pending_asset_match,unknown,unknown,markdown_pending_content_audit
/Users/tstakuma/Desktop/github/research/outputs/data/charger_access/charger_condition_definitions.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/run_tokyo_synthetic_evrp_analysis.py,/connector,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/charger_access/eligible_charger_candidates.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/make_slide_15_generated_scenario_map.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py; slides_14_20_content_plan.md,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/charger_access/route_charger_access_results.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/constraints/constraint_case_rates.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/constraints/constraint_evaluations_long.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/constraints/constraint_summary.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py; slides_14_20_content_plan.md,/detour/charging,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/constraints/parameter_response_table.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/run_tokyo_synthetic_evrp_analysis.py; slides_14_20_content_plan.md,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/constraints/payload_diagnostics.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/constraints/scenario_constraint_summary.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/constraints/sensitivity_summary.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py; slides_14_20_content_plan.md,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/constraints/time_constraint_diagnostics.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/run_tokyo_synthetic_evrp_analysis.py,"/detour_time_min,0,Not",pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/quantum_gap/quantum_vrp_evidence.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/figures/circuit_width/README_reported_circuit_width_figure.md; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py; slides_14_20_content_plan.md,"/TITS.2022.3172241,https://arxiv.org/abs/2002.01351,literature/notes/01_vrp-2020-azad.md,VRP,Problem; /QCE57702.2023.00080,https://arxiv.org/abs/2304.09629,literature/notes/02_cvrp-2023-palackal.md,CVRP; /simulation; /arXiv.2306.08507,https://arxiv.org/abs/2306.08507,literature/notes/04_vrptw-2023-leonidas.md,VRPTW,Not; /arXiv.2308.08785,https://arxiv.org/abs/2308.08785,literature/notes/03_cvrp-2023-xie.md,CVRP,Not; /s41598-024-76967-w,https://www.nature.com/articles/s41598-024-76967-w,literature/notes/05_hvrp-2024-fitzek.md,HVRP,3; /runtime; /arXiv.2505.01614,https://arxiv.org/abs/2505.01614,literature/notes/06_vrp-2025-azfar-arxiv.md,VRP,Not; /hardware; /arXiv.2509.11469,https://arxiv.org/abs/2509.11469,literature/notes/16_cvrp-2025-onah-utility.md,CVRP; /resource; /direct",pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/quantum_gap/quantum_vrp_gap_detail.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/run_tokyo_synthetic_evrp_analysis.py,"/ambiguous; /TITS.2022.3172241; /arXiv.2306.08507; /s41598-024-76967-w; /arXiv.2509.11469,https://arxiv.org/abs/2002.01351; https://arxiv.org/abs/2306.08507; https://www.nature.com/articles/s41598-024-76967-w; https://arxiv.org/abs/2509.11469,literature/notes/01_vrp-2020-azad.md; /notes/04_vrptw-2023-leonidas.md; /notes/05_hvrp-2024-fitzek.md; /notes/16_cvrp-2025-onah-utility.md; /definition; /s41598-024-76967-w,https://arxiv.org/abs/2002.01351; https://www.nature.com/articles/s41598-024-76967-w,literature/notes/01_vrp-2020-azad.md; /simulation; /QCE57702.2023.00080; /arXiv.2308.08785; /arXiv.2509.11469,https://arxiv.org/abs/2304.09629; https://arxiv.org/abs/2308.08785; https://arxiv.org/abs/2509.11469,literature/notes/02_cvrp-2023-palackal.md; /notes/03_cvrp-2023-xie.md; /arXiv.2306.08507,https://arxiv.org/abs/2306.08507,literature/notes/04_vrptw-2023-leonidas.md; /SOC,Range; /s41598-024-76967-w,https://www.nature.com/articles/s41598-024-76967-w,literature/notes/05_hvrp-2024-fitzek.md; /bound,Not; /hardware; /arXiv.2505.01614; https://arxiv.org/abs/2304.09629; https://arxiv.org/abs/2505.01614; /notes/02_cvrp-2023-palackal.md; /notes/06_vrp-2025-azfar-arxiv.md",pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/route_proxy/base_route_proxy_results.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/run_tokyo_synthetic_evrp_analysis.py,/SOC,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/route_proxy/route_distance_summary.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/route_proxy/route_proxy_edges.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/make_slide_15_generated_scenario_map.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py; slides_14_20_content_plan.md,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/route_proxy/route_proxy_members.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/make_slide_15_generated_scenario_map.py; scripts/run_tokyo_synthetic_evrp_analysis.py; slides_14_20_content_plan.md,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/route_proxy/route_proxy_results.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/make_slide_15_generated_scenario_map.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/scenario/analysis_parameter_registry.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/run_tokyo_synthetic_evrp_analysis.py,"/h,Assumed; /customer,Assumed",pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/scenario/assumptions_and_limitations.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py,/service,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/scenario/monte_carlo_randomization_registry.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/scenario/open_data_preprocessing_status.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/run_tokyo_synthetic_evrp_analysis.py,data/processed/estat_tokyo_mesh_population_cells.csv; data/processed/open_charge_map_tokyo_boundary_clipped_connections.csv,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/scenario/realized_synthetic_distribution_summary.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/scenario/scenario_configurations.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/scenario/synthetic_customers.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; scripts/build_tokyo_synthetic_evrp_notebook.py; scripts/render_tokyo_synthetic_evrp_outputs.py; scripts/run_tokyo_synthetic_evrp_analysis.py; slides_14_20_content_plan.md,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/data/scenario/synthetic_generation_assumptions.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/validation/analysis_output_manifest.csv; outputs/validation/final_output_manifest.csv; outputs/validation/input_inventory.csv; scripts/run_tokyo_synthetic_evrp_analysis.py,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/README_reported_circuit_width_figure.md,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv,literature/circuit_resources.csv; literature/papers.csv; /11_circuit_resource_extraction.md`; /12_circuit_resource_sources.md`; /13_extraction_analysis_record.md`; /14_resource_table_summary.md`; literature/resource_table_summary.csv; /notes/01_vrp-2020-azad.md`; /notes/02_cvrp-2023-palackal.md`; /notes/03_cvrp-2023-xie.md`; /notes/04_vrptw-2023-leonidas.md`; /notes/05_hvrp-2024-fitzek.md`; /notes/06_vrp-2025-azfar-arxiv.md`; /notes/16_cvrp-2025-onah-utility.md`; /pdf_derived/text/`; outputs/data/quantum_gap/quantum_vrp_evidence.csv; outputs/tables/csv/table_03_quantum_vrp_gap.csv; figures/01_quantum_vrp_evidence/figure_1_presentation_plot_data.csv; notebooks/tokyo_synthetic_evrp_constraint_gap_analysis.ipynb; circuit_width_evidence_full.csv; circuit_width_evidence_plot_data.csv; /mnt/data`; /mnt`; /different-encoding; /direct; reported_circuit_width_source_audit.csv; python outputs/figures/circuit_width/make_reported_circuit_width_figure.py; /mnt/data/44bcbdc5-844a-4125-8c44-965e8184b04b.png`; reported_circuit_width_plot_data.csv; outputs/figures/circuit_width/reported_circuit_width_by_instance_slide_revised.png; outputs/figures/circuit_width/reported_circuit_width_by_instance_slide_revised.svg; outputs/figures/circuit_width/reported_circuit_width_by_instance_slide_revised.pdf; outputs/figures/circuit_width/reported_circuit_width_by_instance_full_revised.png; outputs/figures/circuit_width/reported_circuit_width_by_instance_full_revised.svg; outputs/figures/circuit_width/reported_circuit_width_by_instance_full_revised.pdf,pending_asset_match,yes,unknown,markdown_pending_content_audit
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/make_reported_circuit_width_figure.py,003_20260712_usage_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md,/usr/bin/env; import matplotlib.py; reported_circuit_width_plot_data.csv; reported_circuit_width_source_audit.csv; /direct; /VQE; /bar/right-margin; //; /SVG,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance.pdf,,,pending_asset_match,unknown,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance.png,,,pending_asset_match,unknown,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance.svg,,,pending_asset_match,unknown,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance_full_revised.pdf,003_20260712_usage_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance_full_revised.png,003_20260712_usage_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance_full_revised.svg,003_20260712_usage_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance_slide.png,,,pending_asset_match,unknown,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance_slide.svg,,,pending_asset_match,unknown,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance_slide_revised.pdf,003_20260712_usage_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance_slide_revised.png,003_20260712_usage_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_by_instance_slide_revised.svg,003_20260712_usage_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_plot_data.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md; outputs/figures/circuit_width/make_reported_circuit_width_figure.py,"/pdf_derived/text/qaoa-2014-farhi.txt,qaoa-2014-farhi; /introduction; /logical; /pdf_derived/text/bench-2021-lubinski.txt,bench-2021-lubinski; /depth; /CVRP; /pdf_derived/text/vrptw-2023-leonidas.txt,vrptw-2023-leonidas; /pdf_derived/text/hvrp-2024-fitzek.txt,hvrp-2024-fitzek; /success; /pdf_derived/text/cvrp-2025-onah-utility.txt,cvrp-2025-onah-utility; /pdf_derived/text/encoding-2022-glos.txt,encoding-2022-glos; /pdf_derived/text/vrp-2020-azad.txt,vrp-2020-azad; /pdf_derived/text/vrp-2025-azfar-arxiv.txt,vrp-2025-azfar-arxiv; /pdf_derived/text/cvrp-2023-xie.txt,cvrp-2023-xie; /pdf_derived/text/cvrp-2023-palackal.txt,cvrp-2023-palackal; /penalty; /runtime",pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/circuit_width/reported_circuit_width_source_audit.csv,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; outputs/figures/circuit_width/README_reported_circuit_width_figure.md; outputs/figures/circuit_width/make_reported_circuit_width_figure.py,"/pdf_derived/text/qaoa-2014-farhi.txt,qaoa-2014-farhi; /introduction; /logical; /pdf_derived/text/bench-2021-lubinski.txt,bench-2021-lubinski; /depth; /CVRP; /pdf_derived/text/vrptw-2023-leonidas.txt,vrptw-2023-leonidas; /pdf_derived/text/hvrp-2024-fitzek.txt,hvrp-2024-fitzek; /success; /pdf_derived/text/cvrp-2025-onah-utility.txt,cvrp-2025-onah-utility; /pdf_derived/text/encoding-2022-glos.txt,encoding-2022-glos; /pdf_derived/text/vrp-2020-azad.txt,vrp-2020-azad; /pdf_derived/text/vrp-2025-azfar-arxiv.txt,vrp-2025-azfar-arxiv; /pdf_derived/text/cvrp-2023-xie.txt,cvrp-2023-xie; /pdf_derived/text/cvrp-2023-palackal.txt,cvrp-2023-palackal; /penalty; /runtime",pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_01_data_to_analysis_pipeline.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_02_scenario_design_matrix.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_03_tokyo_synthetic_customer_map.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_04_route_proxy_map.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_05_route_distance_distribution.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_06_constraint_unmet_rate.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_07_seed_variability.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_08_scenario_confidence_intervals.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_09_parameter_sensitivity_heatmap.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_10_tornado_chart.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_11_charger_candidate_distribution.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_12_nearest_charger_distance_distribution.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_13_charger_access_feasibility_by_scenario.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_14_charging_assisted_range_feasibility_by_scenario.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_15_quantum_vrp_evidence_landscape.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_16_integrated_research_priority_matrix.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/figure_17_assumptions_and_limitations.png,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/png/slide_15_generated_scenario_map.png,003_20260712_usage_map.csv; 010_20260712_code_data_dependency_map.csv; scripts/make_slide_15_generated_scenario_map.py; slides_14_20_content_plan.md,,pending_asset_match,yes,unknown,needs_review
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_01_data_to_analysis_pipeline.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_02_scenario_design_matrix.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_03_tokyo_synthetic_customer_map.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_04_route_proxy_map.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_05_route_distance_distribution.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_06_constraint_unmet_rate.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_07_seed_variability.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_08_scenario_confidence_intervals.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_09_parameter_sensitivity_heatmap.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_10_tornado_chart.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_11_charger_candidate_distribution.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
/Users/tstakuma/Desktop/github/research/outputs/figures/source_data/figure_12_nearest_charger_distance_distribution.csv,003_20260712_usage_map.csv; outputs/validation/final_output_manifest.csv; outputs/validation/render_output_manifest.csv,,pending_asset_match,yes,likely,reproducibility_required
